ano;nescolnome;ebairrnome;cescolrpae;anoensino;nturesnome;mat;alunosexo;situ;esitaldesc
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;12119911;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;12170020;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;12170313;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13094696;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13095188;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13142062;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13262386;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13268295;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;14246279;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;14268680;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;14305020;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;15679136;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16643291;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16749812;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16784294;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;20110529;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;8013608;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;20674244;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9110607;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9110674;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9305807;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9308164;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9310711;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16738276;F;D;DESIST/DEIXOU FREQUE
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9029907;F;TR;TR DUR ANO FORA REDE
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;21160856;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;21648930;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;21726698;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;22135650;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;10252118;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;10361170;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;11564261;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;12119873;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;12120464;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13026690;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13095528;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13098322;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;13182676;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;14059495;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;14070960;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16015835;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16074211;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;16760662;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;17674387;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;18796435;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;19633351;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;19865155;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;20053550;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;20092504;M;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;20131062;F;AP;APROVADO
2022;ANTONIO FARIAS FILHO;SAN MARTIN;5;9º ANO;TARDE;9029958;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;13162985;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19001223;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;22696415;F;MO;REMANEJADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12882496;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20064110;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;11453290;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21639434;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21107670;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20743076;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20117400;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20022450;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20010290;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19614772;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19129025;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19104111;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19061625;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;22177221;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;22028510;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21639426;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21639396;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19051867;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19049617;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;19036744;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;14108801;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;15622401;M;TR;TR DUR ANO FORA REDE
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20765550;F;TR;TR DUR ANO FORA REDE
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21669457;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;14060256;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;13246348;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;13146270;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12917958;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12900435;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12894419;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12893536;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12888648;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12868248;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;12095990;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;10170448;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;21106517;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;20643829;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;18802095;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;22699953;F;TR;TR DUR ANO FORA REDE
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;16762657;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;16762630;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;15808343;M;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;15795004;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;15718840;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;22704418;F;AP;APROVADO
2022;ANTONIO HERACLIO DO REGO;AGUA FRIA;2;9º ANO;INTEGRAL;18733395;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;13129848;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;10249435;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;11377984;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;11444843;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;11650320;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;11654899;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;11655038;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;12879339;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;13091239;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;14092930;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;14190753;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;14190869;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;15092836;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;16630122;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;16645570;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;16657152;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;16660137;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;17062250;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;17083672;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;17089751;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;17126878;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;19855265;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;19855699;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;19856105;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;19912544;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;20771100;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;10012249;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;10013458;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;MANHÃ;9304347;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;13130170;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;13068210;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;13285963;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;14037742;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;14061368;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;15683095;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;21633665;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;19882807;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;15006360;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;17054052;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;21065411;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;9115994;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;9304223;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10013210;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10106634;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10106723;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10106910;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10106936;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;10360450;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;11431423;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;11448350;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;11454113;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;12876860;M;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;12878723;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;12881236;F;AP;APROVADO
2022;ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA;CORREGO DO JENIPAPO;3;9º ANO;TARDE;12886297;M;AP;APROVADO
